,species,from,date,qty,1kg price,year,month,day
57213,(선)삼치,부산(기장),2015.02.06,350.0,2600.0,2015,02,06
57215,(선)삼치,부산(기장),2015.02.06,7750.0,1570.0,2015,02,06
57216,(선)삼치,삼천포,2015.02.06,330.0,2200.0,2015,02,06
57219,(선)삼치,부산(기장),2015.02.06,8220.0,2280.0,2015,02,06
57220,(선)삼치,부산(기장),2015.02.06,575.0,2600.0,2015,02,06
57221,(선)삼치,부산(기장),2015.02.06,7476.0,1841.67,2015,02,06
57222,(냉)삼치,부산(기장),2015.02.06,2000.0,2500.0,2015,02,06
57224,(선)삼치,여수,2015.02.07,400.0,1300.0,2015,02,07
57225,(선)삼치,부산(기장),2015.02.07,390.0,2500.0,2015,02,07
57226,(선)삼치,통영,2015.02.07,330.0,1500.0,2015,02,07
57227,(선)삼치,부산(기장),2015.02.07,270.0,5773.33,2015,02,07
57228,(선)삼치,부산(기장),2015.02.07,160.0,2500.0,2015,02,07
57229,(선)삼치,부산(기장),2015.02.07,2250.0,3366.67,2015,02,07
57230,(선)삼치,부산(기장),2015.02.07,60.0,4420.0,2015,02,07
57231,(선)삼치,부산(기장),2015.02.07,623.1,5400.0,2015,02,07
57232,(선)삼치,부산(기장),2015.02.07,80.0,1000.0,2015,02,07
57233,(냉)삼치,마산,2015.02.07,1000.0,3175.0,2015,02,07
57234,(선)삼치,부산(기장),2015.02.09,6440.0,2180.0,2015,02,09
57235,(선)삼치,부산(기장),2015.02.09,1812.0,1666.67,2015,02,09
57236,(선)삼치,부산(기장),2015.02.09,11400.0,1590.0,2015,02,09
57237,(선)삼치,삼천포,2015.02.09,1800.0,3333.33,2015,02,09
57238,(선)삼치,부산(기장),2015.02.09,2060.0,1300.0,2015,02,09
57240,(선)삼치,부산(기장),2015.02.09,240.0,1666.67,2015,02,09
57242,(선)삼치,부산(기장),2015.02.10,2000.0,2210.0,2015,02,10
57243,(선)삼치,부산(기장),2015.02.10,1610.0,1920.0,2015,02,10
57244,(선)삼치,부산(기장),2015.02.10,170.0,1000.0,2015,02,10
57245,(선)삼치,부산(기장),2015.02.10,1812.0,2083.33,2015,02,10
57246,(냉)삼치,여수,2015.02.10,506.0,1136.36,2015,02,10
57247,(냉)삼치,마산,2015.02.10,2400.0,3290.0,2015,02,10
57248,(냉)삼치,마산,2015.02.10,3020.0,3245.0,2015,02,10
57249,(냉)삼치,부산(기장),2015.02.10,750.0,3000.0,2015,02,10
57252,(선)삼치,부산(기장),2015.02.11,4080.0,1666.67,2015,02,11
57253,(냉)삼치,부산(기장),2015.02.11,900.0,3000.0,2015,02,11
57254,(선)삼치,부산(기장),2015.02.12,5160.0,2000.0,2015,02,12
57255,(선)삼치,부산(기장),2015.02.12,2220.0,1250.0,2015,02,12
57256,(선)삼치,부산(기장),2015.02.12,530.0,3200.0,2015,02,12
57257,(선)삼치,부산(기장),2015.02.12,3144.0,1666.67,2015,02,12
57259,(선)삼치,삼천포,2015.02.13,320.0,3000.0,2015,02,13
57260,(선)삼치,부산(기장),2015.02.13,10.0,1500.0,2015,02,13
57261,(선)삼치,삼천포,2015.02.13,1200.0,2500.0,2015,02,13
57262,(선)삼치,부산(기장),2015.02.13,20.0,1500.0,2015,02,13
57264,(선)삼치,부산(기장),2015.02.13,180.0,1500.0,2015,02,13
57266,(냉)삼치,부산(기장),2015.02.13,300.0,3333.33,2015,02,13
57267,(냉)삼치,부산(기장),2015.02.13,450.0,3333.33,2015,02,13
57268,(선)삼치,부산(기장),2015.02.14,90.0,1500.0,2015,02,14
57269,(선)삼치,부산(기장),2015.02.14,70.0,1500.0,2015,02,14
57270,(선)삼치,부산(기장),2015.02.14,1120.0,2200.0,2015,02,14
57271,(선)삼치,삼천포,2015.02.16,140.0,1800.0,2015,02,16
57272,(선)삼치,부산(기장),2015.02.16,50.0,2500.0,2015,02,16
57274,(선)삼치,부산(기장),2015.02.16,6160.0,1820.0,2015,02,16
57275,(선)삼치,부산(기장),2015.02.16,100.0,1500.0,2015,02,16
57277,(냉)삼치,부산(기장),2015.02.16,220.0,4000.0,2015,02,16
57283,(선)삼치,부산(기장),2015.02.17,830.0,1500.0,2015,02,17
57285,(냉)삼치,마산,2015.02.17,2000.0,3175.0,2015,02,17
57286,(냉)삼치,마산,2015.02.17,2400.0,3370.0,2015,02,17
57287,(냉)삼치,마산,2015.02.17,2100.0,2720.0,2015,02,17
57292,(선)삼치,여수,2015.02.18,110.0,3000.0,2015,02,18
57293,(선)삼치,부산(기장),2015.02.18,360.0,1500.0,2015,02,18
57295,(냉)삼치,부산(기장),2015.02.18,1000.0,4000.0,2015,02,18
57296,(냉)삼치,마산,2015.02.18,400.0,3975.0,2015,02,18
57297,(냉)삼치,부산(기장),2015.02.18,840.0,4000.0,2015,02,18
57298,(냉)삼치,부산(기장),2015.02.24,200.0,4000.0,2015,02,24
57299,(냉)삼치,부산(기장),2015.02.24,1000.0,4000.0,2015,02,24
57300,(냉)삼치,여수,2015.02.24,700.0,3000.0,2015,02,24
57301,(냉)삼치,부산(기장),2015.02.24,200.0,3000.0,2015,02,24
57302,(냉)삼치,부산(기장),2015.02.24,2025.0,3000.0,2015,02,24
57303,(냉)삼치,부산(기장),2015.02.24,200.0,3000.0,2015,02,24
57304,(선)삼치,여수,2015.02.25,110.0,1700.0,2015,02,25
57305,(선)삼치,삼천포,2015.02.25,100.0,4400.0,2015,02,25
57307,(선)삼치,부산(기장),2015.02.25,1310.0,1880.0,2015,02,25
57308,(선)삼치,삼천포,2015.02.25,25.0,3000.0,2015,02,25
57309,(선)삼치,부산(기장),2015.02.25,4690.0,3020.0,2015,02,25
57310,(선)삼치,부산(기장),2015.02.25,240.0,1666.67,2015,02,25
57311,(선)삼치,부산(기장),2015.02.25,360.0,1666.67,2015,02,25
57312,(선)삼치,삼천포,2015.02.25,90.0,4000.0,2015,02,25
57313,(선)삼치,부산(기장),2015.02.25,10.0,2500.0,2015,02,25
57314,(선)삼치,부산(기장),2015.02.25,10.0,2500.0,2015,02,25
57315,(선)삼치,부산(기장),2015.02.25,2100.0,2500.0,2015,02,25
57316,(선)삼치,삼천포,2015.02.25,25.0,3000.0,2015,02,25
57317,(냉)삼치,부산(기장),2015.02.25,200.0,5500.0,2015,02,25
57318,(냉)삼치,부산(기장),2015.02.25,500.0,4000.0,2015,02,25
57319,(냉)삼치,여수,2015.02.25,660.0,1136.36,2015,02,25
57320,(냉)삼치,부산(기장),2015.02.25,200.0,3000.0,2015,02,25
57322,(선)삼치,여수,2015.02.26,640.0,3000.0,2015,02,26
57323,(선)삼치,부산(기장),2015.02.26,400.0,1500.0,2015,02,26
57324,(선)삼치,삼천포,2015.02.26,50.0,4000.0,2015,02,26
57326,(선)삼치,부산(기장),2015.02.26,500.0,2000.0,2015,02,26
57327,(선)삼치,부산(기장),2015.02.26,10.0,3000.0,2015,02,26
57330,(선)삼치,부산(기장),2015.02.26,1450.0,3500.0,2015,02,26
57331,(선)삼치,부산(기장),2015.02.26,600.0,1666.67,2015,02,26
57332,(선)삼치,부산(기장),2015.02.26,1332.0,2500.0,2015,02,26
57334,(선)삼치,통영,2015.02.26,630.0,2140.0,2015,02,26
57335,(선)삼치,삼천포,2015.02.26,250.0,3500.0,2015,02,26
57337,(선)삼치,통영,2015.02.26,30.0,5000.0,2015,02,26
57338,(선)삼치,부산(기장),2015.02.26,500.0,2000.0,2015,02,26
57339,(선)삼치,여수,2015.02.26,130.0,2000.0,2015,02,26
57341,(선)삼치,여수,2015.02.26,1340.0,5020.0,2015,02,26
57342,(선)삼치,삼천포,2015.02.26,100.0,2000.0,2015,02,26
57343,(냉)삼치,마산,2015.02.26,5145.0,3685.71,2015,02,26
57344,(냉)삼치,부산(기장),2015.02.26,300.0,3000.0,2015,02,26
57345,(냉)삼치,마산,2015.02.26,3570.0,3161.9,2015,02,26
57348,(선)삼치,부산(기장),2015.02.27,25.0,1200.0,2015,02,27
57349,(선)삼치,부산(기장),2015.02.27,1010.0,2500.0,2015,02,27
57350,(선)삼치,부산(기장),2015.02.27,65.0,4300.0,2015,02,27
57351,(선)삼치,부산(기장),2015.02.27,10.0,1500.0,2015,02,27
57352,(선)삼치,부산(기장),2015.02.27,2556.0,2016.67,2015,02,27
57353,(선)삼치,부산(기장),2015.02.27,1032.0,1250.0,2015,02,27
57354,(선)삼치,부산(기장),2015.02.27,9000.0,2480.0,2015,02,27
57355,(선)삼치,부산(기장),2015.02.27,2510.0,1420.0,2015,02,27
57357,(선)삼치,부산(기장),2015.02.27,960.0,1916.67,2015,02,27
57358,(냉)삼치,마산,2015.02.27,693.0,2238.1,2015,02,27
57359,(냉)삼치,마산,2015.02.27,1050.0,3638.1,2015,02,27
57361,(선)삼치,포항,2015.02.28,15.0,2666.67,2015,02,28
57362,(선)삼치,여수,2015.02.28,240.0,1800.0,2015,02,28
57363,(선)삼치,부산(기장),2015.02.28,50.0,2000.0,2015,02,28
57364,(선)삼치,부산(기장),2015.02.28,435.0,5333.33,2015,02,28
57365,(선)삼치,부산(기장),2015.02.28,1830.0,2700.0,2015,02,28
57367,(선)삼치,부산(기장),2015.02.28,170.0,1500.0,2015,02,28
57368,(선)삼치,부산(기장),2015.02.28,525.0,1200.0,2015,02,28
57370,(냉)삼치,부산(기장),2015.02.28,340.0,2500.0,2015,02,28
57371,(냉)삼치,삼천포,2015.02.28,250.0,2000.0,2015,02,28
57372,(선)삼치,남해,2015.03.02,100.0,2000.0,2015,03,02
57373,(선)삼치,여수,2015.03.02,150.0,1400.0,2015,03,02
57374,(선)삼치,남해,2015.03.02,100.0,2000.0,2015,03,02
57375,(선)삼치,남해,2015.03.02,200.0,2000.0,2015,03,02
57376,(선)삼치,부산(기장),2015.03.02,5070.0,2620.0,2015,03,02
57377,(선)삼치,부산(기장),2015.03.02,340.0,1500.0,2015,03,02
57378,(선)삼치,부산(기장),2015.03.02,50.0,1500.0,2015,03,02
57379,(선)삼치,포항,2015.03.02,3.5,5500.0,2015,03,02
57381,(선)삼치,남해,2015.03.02,100.0,2000.0,2015,03,02
57385,(선)삼치,포항,2015.03.03,22.0,5000.0,2015,03,03
57386,(선)삼치,부산(기장),2015.03.03,110.0,1500.0,2015,03,03
57387,(선)삼치,여수,2015.03.03,300.0,2620.0,2015,03,03
57388,(선)삼치,부산(기장),2015.03.03,360.0,1500.0,2015,03,03
57389,(선)삼치,부산(기장),2015.03.03,10460.0,2120.0,2015,03,03
57390,(선)삼치,부산(기장),2015.03.03,96.0,1250.0,2015,03,03
57391,(선)삼치,부산(기장),2015.03.03,4272.0,1250.0,2015,03,03
57392,(선)삼치,부산(기장),2015.03.03,2184.0,1666.67,2015,03,03
57393,(선)삼치,여수,2015.03.03,430.0,4500.0,2015,03,03
57395,(선)삼치,부산(기장),2015.03.03,5000.0,2530.0,2015,03,03
57398,(선)삼치,여수,2015.03.03,89.1,5500.0,2015,03,03
57399,(선)삼치,여수,2015.03.03,750.0,5300.0,2015,03,03
57400,(냉)삼치,마산,2015.03.03,1155.0,2490.48,2015,03,03
57401,(냉)삼치,마산,2015.03.03,3045.0,3528.57,2015,03,03
57402,(냉)삼치,마산,2015.03.03,840.0,3185.71,2015,03,03
57403,(선)삼치,여수,2015.03.04,720.0,3970.0,2015,03,04
57404,(선)삼치,부산(기장),2015.03.04,1000.0,2700.0,2015,03,04
57405,(선)삼치,부산(기장),2015.03.04,380.0,1500.0,2015,03,04
57406,(선)삼치,부산(기장),2015.03.04,1320.0,1250.0,2015,03,04
57407,(선)삼치,부산(기장),2015.03.04,3510.0,2390.0,2015,03,04
57408,(선)삼치,부산(기장),2015.03.04,150.0,1520.0,2015,03,04
57409,(선)삼치,여수,2015.03.04,170.0,1700.0,2015,03,04
57410,(냉)삼치,부산(기장),2015.03.04,1220.0,2400.0,2015,03,04
57411,(선)삼치,부산(기장),2015.03.05,300.0,4793.33,2015,03,05
57412,(선)삼치,통영,2015.03.05,400.0,2500.0,2015,03,05
57413,(선)삼치,부산(기장),2015.03.05,1050.0,1800.0,2015,03,05
57414,(선)삼치,부산(기장),2015.03.05,480.0,1000.0,2015,03,05
57415,(선)삼치,여수,2015.03.05,1060.0,2580.0,2015,03,05
57416,(선)삼치,여수,2015.03.05,50.0,2500.0,2015,03,05
57417,(선)삼치,부산(기장),2015.03.05,12.0,3333.33,2015,03,05
57418,(선)삼치,부산(기장),2015.03.05,645.0,1666.67,2015,03,05
57419,(선)삼치,통영,2015.03.05,480.0,2500.0,2015,03,05
57420,(선)삼치,부산(기장),2015.03.05,5710.0,1600.0,2015,03,05
57421,(선)삼치,부산(기장),2015.03.05,288.0,833.33,2015,03,05
57422,(선)삼치,여수,2015.03.05,2060.0,3300.0,2015,03,05
57423,(선)삼치,부산(기장),2015.03.05,5892.0,1250.0,2015,03,05
57424,(선)삼치,부산(기장),2015.03.05,2880.0,1783.33,2015,03,05
57425,(선)삼치,통영,2015.03.05,430.0,1500.0,2015,03,05
57426,(선)삼치,부산(기장),2015.03.05,30.0,1500.0,2015,03,05
57427,(선)삼치,여수,2015.03.05,120.0,4666.67,2015,03,05
57428,(선)삼치,부산(기장),2015.03.05,252.0,2083.33,2015,03,05
57431,(선)삼치,부산(기장),2015.03.05,2160.0,2500.0,2015,03,05
57432,(선)삼치,삼천포,2015.03.05,25.0,800.0,2015,03,05
57433,(선)삼치,여수,2015.03.05,940.0,1340.0,2015,03,05
57434,(선)삼치,여수,2015.03.05,33.9,3000.0,2015,03,05
57435,(냉)삼치,마산,2015.03.05,1605.0,4333.33,2015,03,05
57436,(냉)삼치,마산,2015.03.05,5880.0,2942.86,2015,03,05
57437,(냉)삼치,마산,2015.03.05,7707.0,3190.48,2015,03,05
57438,(선)삼치,여수,2015.03.06,42.5,4500.0,2015,03,06
57439,(선)삼치,여수,2015.03.06,330.0,1200.0,2015,03,06
57440,(선)삼치,부산(기장),2015.03.06,2540.0,2500.0,2015,03,06
57442,(선)삼치,여수,2015.03.06,350.0,1500.0,2015,03,06
57443,(선)삼치,부산(기장),2015.03.06,20.0,500.0,2015,03,06
57444,(선)삼치,부산(기장),2015.03.06,420.0,1250.0,2015,03,06
57445,(선)삼치,부산(기장),2015.03.06,2350.0,1500.0,2015,03,06
57446,(선)삼치,부산(기장),2015.03.06,165.0,4913.33,2015,03,06
57447,(선)삼치,부산(기장),2015.03.06,720.0,1916.67,2015,03,06
57448,(냉)삼치,부산(기장),2015.03.06,300.0,3333.33,2015,03,06
57449,(선)삼치,통영,2015.03.07,20.0,600.0,2015,03,07
57451,(선)삼치,통영,2015.03.07,828.0,2083.33,2015,03,07
57452,(선)삼치,통영,2015.03.07,800.0,2500.0,2015,03,07
57454,(선)삼치,삼천포,2015.03.09,46.0,3478.26,2015,03,09
57455,(선)삼치,부산(기장),2015.03.09,1920.0,1166.67,2015,03,09
57456,(선)삼치,부산(기장),2015.03.09,1800.0,2083.33,2015,03,09
57457,(선)삼치,삼천포,2015.03.10,80.0,3875.0,2015,03,10
57458,(선)삼치,부산(기장),2015.03.10,216.0,1416.67,2015,03,10
57459,(선)삼치,부산(기장),2015.03.10,500.0,1500.0,2015,03,10
57460,(선)삼치,부산(기장),2015.03.10,1716.0,2300.0,2015,03,10
57461,(냉)삼치,부산(기장),2015.03.10,3200.0,3000.0,2015,03,10
57462,(냉)삼치,부산(기장),2015.03.10,2460.0,2500.0,2015,03,10
57464,(선)삼치,부산(기장),2015.03.11,320.0,2500.0,2015,03,11
57467,(선)삼치,부산(기장),2015.03.11,10.0,500.0,2015,03,11
57468,(선)삼치,부산(기장),2015.03.11,768.0,1616.67,2015,03,11
57469,(선)삼치,부산(기장),2015.03.11,1840.0,2270.0,2015,03,11
57470,(선)삼치,부산(기장),2015.03.11,90.0,1500.0,2015,03,11
57471,(선)삼치,여수,2015.03.11,180.0,3000.0,2015,03,11
57472,(선)삼치,통영,2015.03.11,690.0,800.0,2015,03,11
57473,(선)삼치,부산(기장),2015.03.11,1572.0,2458.33,2015,03,11
57474,(냉)삼치,부산(기장),2015.03.11,300.0,2666.67,2015,03,11
57476,(선)삼치,부산(기장),2015.03.12,50.0,2500.0,2015,03,12
57478,(선)삼치,부산(기장),2015.03.12,2460.0,2870.0,2015,03,12
57479,(선)삼치,통영,2015.03.13,15.0,1333.33,2015,03,13
57480,(선)삼치,부산(기장),2015.03.13,490.0,4300.0,2015,03,13
57481,(선)삼치,부산(기장),2015.03.13,10.0,1000.0,2015,03,13
57482,(선)삼치,부산(기장),2015.03.13,228.0,1500.0,2015,03,13
57483,(선)삼치,부산(기장),2015.03.13,210.0,3500.0,2015,03,13
57485,(선)삼치,부산(기장),2015.03.13,130.0,2000.0,2015,03,13
57487,(선)삼치,부산(기장),2015.03.13,888.0,2916.67,2015,03,13
57488,(냉)삼치,부산(기장),2015.03.13,400.0,4000.0,2015,03,13
57489,(냉)삼치,부산(기장),2015.03.13,300.0,4000.0,2015,03,13
57490,(선)삼치,삼천포,2015.03.14,10.0,5000.0,2015,03,14
57491,(선)삼치,여수,2015.03.14,70.0,2710.0,2015,03,14
57492,(선)삼치,삼천포,2015.03.14,180.0,4166.67,2015,03,14
57494,(선)삼치,부산(기장),2015.03.14,100.0,2000.0,2015,03,14
57495,(선)삼치,부산(기장),2015.03.14,40.0,4000.0,2015,03,14
57496,(선)삼치,삼천포,2015.03.14,50.0,3200.0,2015,03,14
57497,(선)삼치,통영,2015.03.14,90.0,3500.0,2015,03,14
57498,(선)삼치,부산(기장),2015.03.14,440.0,3000.0,2015,03,14
57500,(선)삼치,통영,2015.03.14,480.0,2920.0,2015,03,14
57501,(선)삼치,삼천포,2015.03.14,140.0,4000.0,2015,03,14
57502,(선)삼치,부산(기장),2015.03.14,40.0,5000.0,2015,03,14
57503,(선)삼치,통영,2015.03.14,84.0,2916.67,2015,03,14
57504,(선)삼치,삼천포,2015.03.14,200.0,3200.0,2015,03,14
57505,(선)삼치,통영,2015.03.14,480.0,2500.0,2015,03,14
57506,(선)삼치,통영,2015.03.14,756.0,3333.33,2015,03,14
57507,(선)삼치,부산(기장),2015.03.14,630.0,4630.0,2015,03,14
57509,(선)삼치,삼천포,2015.03.14,25.0,3200.0,2015,03,14
57510,(선)삼치,통영,2015.03.14,20.0,1000.0,2015,03,14
57511,(선)삼치,통영,2015.03.14,1270.0,4070.0,2015,03,14
57512,(선)삼치,부산(기장),2015.03.16,6730.0,2220.0,2015,03,16
57513,(선)삼치,여수,2015.03.16,300.0,1500.0,2015,03,16
57514,(선)삼치,부산(기장),2015.03.16,1500.0,1000.0,2015,03,16
57515,(선)삼치,부산(기장),2015.03.16,310.0,2200.0,2015,03,16
57516,(선)삼치,부산(기장),2015.03.16,20.0,1500.0,2015,03,16
57517,(선)삼치,부산(기장),2015.03.16,1200.0,1083.33,2015,03,16
57518,(선)삼치,부산(기장),2015.03.16,13480.0,2100.0,2015,03,16
57519,(선)삼치,부산(기장),2015.03.16,1500.0,1466.67,2015,03,16
57520,(선)삼치,부산(기장),2015.03.16,240.0,1500.0,2015,03,16
57521,(선)삼치,여수,2015.03.16,500.0,1200.0,2015,03,16
57522,(선)삼치,부산(기장),2015.03.16,3120.0,1833.33,2015,03,16
57523,(선)삼치,삼천포,2015.03.17,105.0,5493.33,2015,03,17
57525,(선)삼치,부산(기장),2015.03.17,225.0,4000.0,2015,03,17
57526,(선)삼치,부산(기장),2015.03.17,420.0,2000.0,2015,03,17
57527,(선)삼치,삼천포,2015.03.17,10.0,500.0,2015,03,17
57528,(선)삼치,여수,2015.03.17,105.0,5140.0,2015,03,17
57529,(선)삼치,여수,2015.03.17,160.0,5000.0,2015,03,17
57530,(선)삼치,부산(기장),2015.03.17,380.0,1200.0,2015,03,17
57531,(선)삼치,부산(기장),2015.03.17,40.0,1500.0,2015,03,17
57532,(선)삼치,부산(기장),2015.03.17,323.5,5500.0,2015,03,17
57534,(선)삼치,부산(기장),2015.03.17,5320.0,1970.0,2015,03,17
57535,(선)삼치,부산(기장),2015.03.17,1644.0,1000.0,2015,03,17
57536,(선)삼치,부산(기장),2015.03.17,600.0,3000.0,2015,03,17
57537,(선)삼치,부산(기장),2015.03.17,10.0,1500.0,2015,03,17
57538,(선)삼치,포항,2015.03.17,15.0,2000.0,2015,03,17
57539,(선)삼치,부산(기장),2015.03.17,10.0,1500.0,2015,03,17
57540,(선)삼치,삼천포,2015.03.17,216.0,1083.33,2015,03,17
57541,(선)삼치,부산(기장),2015.03.17,470.0,2590.0,2015,03,17
57542,(선)삼치,삼천포,2015.03.17,10.0,500.0,2015,03,17
57543,(선)삼치,삼천포,2015.03.17,27.0,2962.96,2015,03,17
57544,(선)삼치,부산(기장),2015.03.17,25.0,2000.0,2015,03,17
57545,(냉)삼치,부산(기장),2015.03.17,660.0,2500.0,2015,03,17
57546,(냉)삼치,부산(기장),2015.03.17,200.0,3550.0,2015,03,17
57547,(냉)삼치,마산,2015.03.17,2420.0,3681.82,2015,03,17
57548,(선)삼치,삼천포,2015.03.18,1410.0,2500.0,2015,03,18
57552,(선)삼치,부산(기장),2015.03.18,10.0,1500.0,2015,03,18
57554,(선)삼치,부산(기장),2015.03.18,30.0,5000.0,2015,03,18
57555,(선)삼치,부산(기장),2015.03.18,2020.0,1500.0,2015,03,18
57556,(선)삼치,부산(기장),2015.03.18,90.0,2500.0,2015,03,18
57557,(선)삼치,부산(기장),2015.03.18,60.0,4666.67,2015,03,18
57558,(선)삼치,부산(기장),2015.03.18,300.0,2800.0,2015,03,18
57559,(선)삼치,부산(기장),2015.03.18,122.2,5400.0,2015,03,18
57560,(선)삼치,삼천포,2015.03.18,168.0,1250.0,2015,03,18
57561,(선)삼치,부산(기장),2015.03.18,1720.0,2660.0,2015,03,18
57563,(선)삼치,부산(기장),2015.03.18,25.0,2800.0,2015,03,18
57564,(선)삼치,부산(기장),2015.03.18,170.0,2500.0,2015,03,18
57565,(선)삼치,삼천포,2015.03.18,10.0,2500.0,2015,03,18
57567,(선)삼치,삼천포,2015.03.19,170.0,2500.0,2015,03,19
57568,(선)삼치,부산(기장),2015.03.19,1090.0,1600.0,2015,03,19
57569,(선)삼치,여수,2015.03.19,1000.0,1200.0,2015,03,19
57570,(선)삼치,삼천포,2015.03.19,660.0,2083.33,2015,03,19
57571,(선)삼치,부산(기장),2015.03.19,230.0,1200.0,2015,03,19
57573,(선)삼치,부산(기장),2015.03.19,875.0,2000.0,2015,03,19
57574,(선)삼치,부산(기장),2015.03.19,3390.0,1870.0,2015,03,19
57575,(선)삼치,통영,2015.03.19,300.0,1200.0,2015,03,19
57576,(선)삼치,부산(기장),2015.03.19,430.0,5000.0,2015,03,19
57577,(선)삼치,부산(기장),2015.03.19,75.0,4666.67,2015,03,19
57578,(선)삼치,부산(기장),2015.03.19,375.0,2000.0,2015,03,19
57579,(선)삼치,부산(기장),2015.03.19,33.3,4400.0,2015,03,19
57580,(선)삼치,삼천포,2015.03.19,336.0,1083.33,2015,03,19
57581,(선)삼치,부산(기장),2015.03.19,420.0,2500.0,2015,03,19
57582,(선)삼치,여수,2015.03.19,150.0,700.0,2015,03,19
57583,(선)삼치,삼천포,2015.03.19,180.0,5320.0,2015,03,19
57584,(냉)삼치,부산(기장),2015.03.19,609.0,3333.33,2015,03,19
57586,(선)삼치,부산(기장),2015.03.20,320.0,2500.0,2015,03,20
57587,(선)삼치,부산(기장),2015.03.20,10.0,1000.0,2015,03,20
57589,(선)삼치,부산(기장),2015.03.20,1350.0,1448.0,2015,03,20
57590,(선)삼치,부산(기장),2015.03.20,10.0,1500.0,2015,03,20
57591,(선)삼치,부산(기장),2015.03.20,2380.0,1570.0,2015,03,20
57592,(선)삼치,부산(기장),2015.03.20,25.0,1600.0,2015,03,20
57593,(선)삼치,부산(기장),2015.03.20,138.3,5300.0,2015,03,20
57594,(선)삼치,여수,2015.03.20,570.0,2000.0,2015,03,20
57595,(선)삼치,부산(기장),2015.03.20,180.0,5555.56,2015,03,20
57596,(선)삼치,부산(기장),2015.03.20,54.0,5555.56,2015,03,20
57597,(선)삼치,통영,2015.03.20,110.0,2500.0,2015,03,20
57598,(선)삼치,부산(기장),2015.03.20,420.0,2083.33,2015,03,20
57600,(선)삼치,부산(기장),2015.03.21,940.0,1500.0,2015,03,21
57601,(선)삼치,부산(기장),2015.03.21,270.0,3000.0,2015,03,21
57603,(선)삼치,부산(기장),2015.03.21,336.0,2500.0,2015,03,21
57604,(선)삼치,삼천포,2015.03.23,160.0,3500.0,2015,03,23
57605,(선)삼치,포항,2015.03.23,7.0,3500.0,2015,03,23
57606,(선)삼치,부산(기장),2015.03.23,339.5,5200.0,2015,03,23
57607,(선)삼치,삼천포,2015.03.23,72.0,2083.33,2015,03,23
57609,(선)삼치,삼천포,2015.03.23,343.0,5000.0,2015,03,23
57610,(선)삼치,삼천포,2015.03.23,375.0,4000.0,2015,03,23
57611,(선)삼치,부산(기장),2015.03.23,2620.0,1800.0,2015,03,23
57612,(선)삼치,부산(기장),2015.03.23,1200.0,1666.67,2015,03,23
57613,(선)삼치,부산(기장),2015.03.23,330.0,3250.0,2015,03,23
57614,(선)삼치,부산(기장),2015.03.23,20.0,3000.0,2015,03,23
57615,(선)삼치,부산(기장),2015.03.23,62.2,5200.0,2015,03,23
57616,(선)삼치,삼천포,2015.03.23,696.0,1666.67,2015,03,23
